year,department_name,success_order,base_point,tyt_correct_answer,ayt_correct_answer,ydt_correct_answer,Base Point Change,Success Order Change,TYT Correct Answer Change,AYT Correct Answer Change,YDT Correct Answer Change,Base Point Change (%),Success Order Change (%),TYT Correct Answer Change (%),AYT Correct Answer Change (%),YDT Correct Answer Change (%),tyt_turkce Change,tyt_turkce Change (%),tyt_matematik Change,tyt_matematik Change (%),tyt_fen Change,tyt_fen Change (%),tyt_sosyal Change,tyt_sosyal Change (%),ayt_matematik Change,ayt_matematik Change (%),ayt_fizik Change,ayt_fizik Change (%),ayt_kimya Change,ayt_kimya Change (%),ayt_biyoloji Change,ayt_biyoloji Change (%),ayt_edebiyat Change,ayt_edebiyat Change (%),ayt_cografya1 Change,ayt_cografya1 Change (%),ayt_cografya2 Change,ayt_cografya2 Change (%),ayt_din Change,ayt_din Change (%),ayt_felsefe Change,ayt_felsefe Change (%),ayt_tarih1 Change,ayt_tarih1 Change (%),ayt_tarih2 Change,ayt_tarih2 Change (%)
2022,Sanat ve Kültür Yönetimi,7553,363.77832,49.699999999999996,47.400000000000006,0.0,-87265.0,56.81848000000002,6.499999999999993,7.500000000000007,0.0,18.510069590862454,-92.03421291315995,15.04629629629628,18.796992481203034,0.0,0.5999999999999979,1.9607843137254832,1.0,3.0864197530864113,-0.7000000000000011,-4.216867469879526,0.5,3.597122302158273,-4.900000000000002,-14.984709480122326,-0.5,-4.098360655737709,-1.0999999999999996,-10.89108910891089,0.8000000000000007,8.791208791208804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sanat ve Kültür Yönetimi,7298,364.4445,53.400000000000006,44.699999999999996,0.0,-255.0,0.6661799999999971,3.70000000000001,-2.70000000000001,0.0,0.18312801048725458,-3.3761419303588003,7.444668008048305,-5.696202531645589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Sanat ve Kültür Yönetimi,61413,380.6505,52.8,49.300000000000004,0.0,54115.0,16.206000000000017,-0.6000000000000085,4.6000000000000085,0.0,4.446767614822011,741.504521786791,-1.1235955056179914,10.290827740492192,0.0,0.8000000000000007,2.77777777777779,-0.6000000000000014,-3.2786885245901676,-0.7999999999999998,-19.999999999999996,0.5999999999999996,4.347826086956519,0.5,3.546099290780136,0.0,0.0,0.0,0.0,0.0,0.0,1.0999999999999979,6.962025316455689,-0.7000000000000002,-15.909090909090917,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,2.0408163265306145,0.0,0.0
2021,Siyaset Bilimi ve Uluslararası İlişkiler,144555,302.35253,52.3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Siyaset Bilimi ve Uluslararası İlişkiler,133761,364.90424,64.9,39.199999999999996,0.0,-10794.0,62.551710000000014,12.600000000000009,8.199999999999996,0.0,20.688336889392,-7.467054062467571,24.09177820267687,26.451612903225797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Siyaset Bilimi ve Uluslararası İlişkiler,100011,371.95592,64.9,40.2,0.0,-33750.0,7.051679999999976,0.0,1.000000000000007,0.0,1.9324741197854989,-25.231569740058756,0.0,2.551020408163285,0.0,2.8999999999999986,10.357142857142843,15.599999999999998,81.25,0.3000000000000007,2.0000000000000018,1.5,11.363636363636353,12.900000000000002,54.43037974683544,2.0999999999999996,25.30120481927711,-0.7000000000000011,-6.481481481481488,-1.5,-13.392857142857139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Siyaset Bilimi ve Uluslararası İlişkiler,72573,373.71844,68.1,40.8,0.0,-27438.0,1.762519999999995,3.1999999999999886,0.5999999999999943,0.0,0.4738518478211162,-27.434982151963283,4.930662557781185,1.492537313432818,0.0,0.5999999999999979,2.0270270270270174,2.6000000000000014,14.689265536723163,0.5999999999999996,18.74999999999998,-0.5999999999999996,-4.1666666666666625,-2.1999999999999993,-15.068493150684926,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000028,4.142011834319548,0.2999999999999998,8.108108108108091,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,35.999999999999986,0.0,0.0
2021,Sosyal Bilgiler Öğretmenliği,35152,340.32209,44.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,3.8732394366197243,3.3,68.75,0.9000000000000001,69.23076923076923,0.5,3.289473684210531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.524861878453047,0.20000000000000018,4.255319148936176,0.8000000000000007,9.195402298850585,0.9000000000000004,23.684210526315795,-0.5999999999999996,-7.894736842105255,0.5,8.47457627118644,3.0999999999999996,55.35714285714286
2022,Sosyal Bilgiler Öğretmenliği,396,384.55109,51.9,52.9,0.0,-34756.0,44.228999999999985,7.899999999999999,4.5,0.0,12.996217788859955,-98.87346381429222,17.954545454545446,9.297520661157034,0.0,1.8000000000000007,6.870229007633588,13.6,87.17948717948718,0.5,3.875968992248069,0.7999999999999989,6.7796610169491345,13.5,78.03468208092485,2.7,50.9433962264151,-0.7000000000000011,-7.446808510638315,-1.9000000000000004,-20.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sosyal Bilgiler Öğretmenliği,36252,385.85695,51.3,52.20000000000001,0.0,35856.0,1.3058599999999956,-0.6000000000000014,-0.6999999999999886,0.0,0.3395803662915142,9054.545454545454,-1.1560693641618491,-1.3232514177693555,0.0,1.7000000000000028,5.501618122977359,-0.8999999999999986,-2.5862068965517238,2.1999999999999993,14.379084967320255,0.20000000000000107,1.3605442176870763,-2.1000000000000014,-5.737704918032794,2.299999999999999,22.115384615384603,1.3000000000000007,12.871287128712883,0.20000000000000107,2.0618556701031077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Sosyal Bilgiler Öğretmenliği,32846,399.23821,50.800000000000004,54.599999999999994,0.0,-3406.0,13.381259999999997,-0.4999999999999929,2.3999999999999844,0.0,3.4679328699405376,-9.395343705174886,-0.9746588693956948,4.5977011494252595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Sınıf Öğretmenliği,77529,331.41204,55.199999999999996,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,6.10169491525423,-0.6999999999999993,-8.64197530864197,-0.20000000000000018,-9.090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000000000007,-1.5706806282722585,-0.9000000000000004,-18.36734693877552,-1.7999999999999998,-18.947368421052634,0.09999999999999964,2.127659574468077,0.5,7.14285714285714,0.7999999999999998,12.5,0.40000000000000036,4.597701149425282
2022,Sınıf Öğretmenliği,85197,385.64321,66.0,45.699999999999996,0.0,7668.0,54.23117000000002,10.800000000000004,6.999999999999993,0.0,16.363669225777077,9.890492589869604,19.56521739130437,18.087855297157596,0.0,1.3000000000000007,4.642857142857149,-0.3999999999999986,-1.3698630136986245,1.9000000000000004,14.179104477611947,0.9000000000000004,7.14285714285714,-1.5,-4.870129870129869,3.0999999999999996,38.74999999999999,0.7000000000000011,8.045977011494276,0.3000000000000007,3.9473684210526327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sınıf Öğretmenliği,70207,385.68066,65.9,45.699999999999996,0.0,-14990.0,0.037449999999978445,-0.09999999999999432,0.0,0.0,0.009711048717786497,-17.5945162388347,-0.15151515151514694,0.0,0.0,-1.0,-3.0674846625766916,1.3000000000000043,3.8348082595870414,-0.6000000000000014,-3.4285714285714364,0.29999999999999893,2.0134228187919323,-4.699999999999999,-13.623188405797105,-0.7999999999999989,-6.299212598425186,-1.3000000000000007,-11.403508771929827,1.0999999999999996,11.111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Sınıf Öğretmenliği,64201,378.48817,70.10000000000001,42.4,0.0,-6006.0,-7.192489999999964,4.200000000000003,-3.299999999999997,0.0,-1.8648822059161518,-8.554702522540492,6.3732928679817835,-7.221006564551413,0.0,2.3000000000000007,8.518518518518526,12.1,92.36641221374046,1.5,14.563106796116498,0.3999999999999986,3.539823008849541,12.8,94.81481481481482,2.6,89.65517241379311,-0.5999999999999996,-7.4074074074074066,-3.0,-33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Türk Dili ve Edebiyatı,5986,323.21204,43.6,43.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000014,-1.9169329073482455,0.6999999999999993,9.459459459459453,0.7999999999999998,39.99999999999999,-0.5,-3.1847133757961776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,4.78723404255319,0.40000000000000036,10.000000000000009,0.7000000000000002,9.090909090909083,-0.2999999999999998,-6.25,-0.2999999999999998,-3.9999999999999925,1.2000000000000002,16.666666666666675,-0.5,-5.494505494505497
2022,Türk Dili ve Edebiyatı,53074,375.5865,49.4,50.099999999999994,0.0,47088.0,52.37446,5.799999999999997,6.79999999999999,0.0,16.20436540668473,786.6354827931841,13.30275229357798,15.704387990762104,0.0,0.6999999999999993,2.3890784982935065,2.099999999999998,7.291666666666652,-0.5,-3.26797385620915,0.5,3.703703703703698,-5.900000000000002,-20.13651877133107,-0.5999999999999996,-5.405405405405405,-1.200000000000001,-12.765957446808518,1.5,18.98734177215189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Türk Dili ve Edebiyatı,47179,378.20479,51.300000000000004,49.1,0.0,-5895.0,2.618290000000002,1.9000000000000057,-0.9999999999999929,0.0,0.6971203704073448,-11.107133436334172,3.8461538461538547,-1.9960079840319223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Türk Dili ve Edebiyatı,17047,415.69199,55.8,57.300000000000004,0.0,-30132.0,37.48719999999997,4.499999999999993,8.200000000000003,0.0,9.91187869407999,-63.86739863074673,8.771929824561386,16.700610997963338,0.0,0.5999999999999979,2.0477815699658564,-0.5,-1.9841269841269882,2.0999999999999996,17.796610169491522,1.6000000000000014,13.675213675213694,-2.900000000000002,-11.026615969581755,3.0999999999999996,56.363636363636346,0.20000000000000018,2.6666666666666616,1.0,16.666666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Türkçe Öğretmenliği,11209,371.84068,51.0,56.50000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Türkçe Öğretmenliği,14581,410.98162,55.8,59.6,0.0,3372.0,39.14094,4.799999999999997,3.0999999999999943,0.0,10.526266249297954,30.08296904273351,9.41176470588234,5.486725663716796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Türkçe Öğretmenliği,11409,414.54799,57.5,58.8,0.0,-3172.0,3.5663700000000063,1.7000000000000028,-0.8000000000000043,0.0,0.8677687337939943,-21.754337836911052,3.046594982078865,-1.34228187919464,0.0,2.299999999999997,7.9037800687285165,14.900000000000002,71.6346153846154,1.8000000000000007,12.244897959183687,0.5999999999999996,4.255319148936176,11.700000000000003,45.173745173745196,2.799999999999999,33.73493975903612,0.0,0.0,-0.8000000000000007,-7.339449541284415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Türkçe Öğretmenliği,10345,426.89881,55.5,61.0,0.0,-1064.0,12.350819999999999,-2.0,2.200000000000003,0.0,2.979346251323034,-9.325970724866329,-3.4782608695652195,3.741496598639471,0.0,0.7000000000000028,2.34113712374584,1.9000000000000021,7.692307692307709,-1.9000000000000004,-13.669064748201443,-1.0,-7.518796992481203,-5.0,-21.36752136752137,-0.5,-5.813953488372093,-0.9000000000000004,-11.688311688311693,0.7999999999999998,11.428571428571432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Çevre Mühendisliği,136596,315.97147,61.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999986,3.180212014134276,7.300000000000001,57.48031496062993,1.0,33.33333333333333,0.3999999999999986,2.898550724637672,6.800000000000001,56.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,2.35294117647058,0.09999999999999964,2.2222222222222143,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,4.347826086956519,0.0,0.0
2022,Çevre Mühendisliği,117624,390.09546,78.0,45.3,0.0,-18972.0,74.12398999999999,16.299999999999997,11.799999999999997,0.0,23.459076859059458,-13.889132917508562,26.418152350081026,35.22388059701491,0.0,1.8999999999999986,6.884057971014479,11.400000000000002,72.61146496815287,0.3000000000000007,2.3076923076923217,0.40000000000000036,3.3333333333333437,13.3,83.125,2.8,63.636363636363626,-0.5999999999999996,-6.315789473684208,-2.4000000000000004,-23.300970873786408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Çevre Mühendisliği,103848,405.55598,81.8,46.7,0.0,-13776.0,15.460519999999974,3.799999999999997,1.4000000000000057,0.0,3.963265811911776,-11.711895531524174,4.871794871794877,3.0905077262693315,0.0,0.8999999999999986,2.8662420382165488,-0.5,-1.4005602240896309,1.1999999999999993,7.272727272727275,1.0,6.802721088435382,-2.1000000000000014,-5.585106382978722,1.700000000000001,15.315315315315313,0.9000000000000004,8.490566037735858,0.20000000000000107,1.980198019801982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Çevre Mühendisliği,94027,389.52354,81.5,41.099999999999994,0.0,-9821.0,-16.03243999999995,-0.29999999999999716,-5.6000000000000085,0.0,-3.9532002462397298,-9.457091133194673,-0.3667481662591676,-11.991434689507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İktisat,79271,381.23125,68.4,43.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000426,0.9287925696594534,0.5999999999999943,1.7045454545454364,-0.09999999999999787,-0.5649717514124131,0.0,0.0,-4.899999999999999,-13.802816901408443,-0.20000000000000107,-1.562500000000011,-1.1999999999999993,-10.434782608695647,0.7999999999999989,7.7669902912621325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İktisat,46828,389.98696,74.0,44.9,0.0,-32443.0,8.755710000000022,5.599999999999994,1.7000000000000028,0.0,2.2966926242274255,-40.92669450366464,8.187134502923964,3.935185185185186,0.0,3.1999999999999993,13.617021276595743,11.100000000000001,99.10714285714289,1.0999999999999996,11.578947368421044,2.0,21.052631578947366,8.799999999999999,77.19298245614034,1.2000000000000002,40.000000000000014,-1.2000000000000002,-18.75,-3.0,-41.0958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İktisat (İngilizce),43517,353.46014,61.8,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.424657534246567,0.6999999999999993,3.499999999999992,-0.8999999999999999,-22.499999999999996,0.0,0.0,-0.3000000000000007,-1.5957446808510634,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,1.7241379310344973,-1.0999999999999996,-23.913043478260864,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000053,2.083333333333348,0.0,0.0
2022,İktisat (İngilizce),24514,422.68794,77.5,53.89999999999999,0.0,-19003.0,69.2278,15.700000000000003,11.699999999999989,0.0,19.585744519877114,-43.66799181928901,25.404530744336572,27.725118483412302,0.0,1.1000000000000014,3.7288135593220417,0.0,0.0,1.6999999999999993,12.781954887218049,0.5,4.0322580645161255,-1.4000000000000021,-4.778156996587035,3.3999999999999995,47.22222222222221,-0.09999999999999964,-1.1235955056179692,-0.10000000000000053,-1.2658227848101333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İktisat (İngilizce),10367,435.35202,83.89999999999999,55.400000000000006,0.0,-14147.0,12.664079999999956,6.3999999999999915,1.5000000000000142,0.0,2.9960826419603848,-57.70988006853226,8.258064516129027,2.782931354359963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İktisat (İngilizce),6753,440.54469,85.9,55.6,0.0,-3614.0,5.192670000000021,2.000000000000014,0.19999999999999574,0.0,1.192752017091836,-34.86061541429536,2.383790226460092,0.3610108303248927,0.0,0.1999999999999993,0.7490636704119868,0.5999999999999979,2.690582959641241,0.40000000000000036,3.7735849056603765,0.0,0.0,0.1999999999999993,0.990099009900991,3.2,76.19047619047619,0.5999999999999996,11.538461538461542,1.4000000000000004,32.558139534883736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İletişim ve Tasarımı,12737,368.59681,51.7,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999979,-1.9867549668874052,1.5,7.246376811594213,0.3999999999999999,12.903225806451601,-0.5999999999999996,-4.225352112676051,-2.5999999999999996,-14.054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999986,-2.259887005649708,0.20000000000000018,5.714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.8999999999999995,38.77551020408161,0.0,0.0
2022,İletişim ve Tasarımı,10696,418.17482,62.0,58.6,0.0,-2041.0,49.578010000000006,10.299999999999997,5.700000000000003,0.0,13.450471804137432,-16.02418151841093,19.92263056092842,10.775047258979221,0.0,0.5,1.6339869281045694,1.1999999999999993,4.428044280442811,-1.1999999999999993,-7.9999999999999964,1.0,7.751937984496116,-7.5,-26.881720430107524,-0.6999999999999993,-6.6037735849056585,-1.1000000000000005,-12.5,2.2,28.205128205128215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İletişim ve Tasarımı,8519,420.80734,62.49999999999999,57.39999999999999,0.0,-2177.0,2.6325199999999995,0.4999999999999929,-1.20000000000001,0.0,0.6295261871577917,-20.35340314136126,0.8064516129032251,-2.0477815699658897,0.0,28.8,inf,34.5,inf,12.5,inf,15.0,inf,27.0,inf,9.0,inf,5.8,inf,4.5,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İletişim ve Tasarımı,6978,435.28827,62.199999999999996,62.10000000000001,0.0,-1541.0,14.48093,-0.29999999999999716,4.700000000000017,0.0,3.441225621207078,-18.08897757952811,-0.47999999999999154,8.188153310104562,0.0,2.200000000000003,8.178438661710041,0.0,0.0,-0.5,-4.545454545454541,1.1999999999999993,10.434782608695636,-4.899999999999999,-24.019607843137248,0.1999999999999993,2.7027027027026973,-0.8999999999999995,-15.517241379310331,1.0999999999999996,19.298245614035082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İlköğretim Matematik Öğretmenliği,67138,373.52762,69.80000000000001,46.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,İlköğretim Matematik Öğretmenliği,68151,437.16823,83.2,57.5,0.0,1013.0,63.64060999999998,13.399999999999991,11.400000000000006,0.0,17.037725349466793,1.5088325538443303,19.197707736389667,24.728850325379614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İlköğretim Matematik Öğretmenliği,78355,428.86933,83.5,54.4,0.0,10204.0,-8.298900000000003,0.29999999999999716,-3.1000000000000014,0.0,-1.8983309926249636,14.97263429736908,0.36057692307691624,-5.391304347826087,0.0,-6.900000000000002,-23.958333333333336,-12.0,-34.78260869565217,-4.9,-39.2,-8.5,-56.666666666666664,-2.6000000000000014,-9.629629629629633,-1.7000000000000002,-18.88888888888889,-2.0,-34.48275862068966,0.5999999999999996,13.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İlköğretim Matematik Öğretmenliği,99182,385.0753,79.39999999999999,41.2,0.0,20827.0,-43.794029999999964,-4.1000000000000085,-13.199999999999996,0.0,-10.211508946093195,26.580307574500672,-4.910179640718571,-24.26470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İngilizce Öğretmenliği,7641,423.06777,57.7,0.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000000000003,8.4942084942085,7.499999999999998,60.48387096774193,1.0,35.71428571428572,0.09999999999999964,0.7092198581560183,7.899999999999999,65.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,-1.1494252873563204,0.10000000000000053,2.4390243902439046,0.0,0.0,0.0,0.0,0.0,0.0,-0.7999999999999998,-15.384615384615385,0.0,0.0
2022,İngilizce Öğretmenliği,8075,457.20061,68.1,0.0,74.8,434.0,34.13283999999999,10.399999999999991,0.0,1.5,8.067936727962044,5.679884831828286,18.024263431542444,0.0,2.046384720327432,2.400000000000002,8.30449826989621,13.299999999999997,80.12048192771081,0.29999999999999893,2.1739130434782483,0.3000000000000007,2.2727272727272707,12.7,70.16574585635358,2.3999999999999995,48.979591836734684,-0.6999999999999993,-7.216494845360821,-2.0,-19.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İngilizce Öğretmenliği,8636,459.43422,70.8,0.0,74.4,561.0,2.2336099999999988,2.700000000000003,0.0,-0.3999999999999915,0.4885404680453176,6.947368421052635,3.96475770925111,0.0,-0.5347593582887611,4.300000000000001,19.634703196347036,-11.0,-48.88888888888889,-4.1,-53.94736842105263,7.0,107.69230769230771,-9.899999999999999,-40.57377049180327,1.2000000000000002,16.43835616438356,1.0,26.315789473684205,0.10000000000000053,1.9607843137255054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İngilizce Öğretmenliği,5585,466.34002,75.1,0.0,74.3,-3051.0,6.905799999999999,4.299999999999997,0.0,-0.10000000000000853,1.503109629056354,-35.32885595182955,6.073446327683607,0.0,-0.13440860215054862,2.3999999999999986,9.5617529880478,11.7,72.67080745341615,0.5999999999999996,5.084745762711851,0.40000000000000036,3.418803418803429,12.0,68.96551724137932,2.1000000000000005,45.652173913043505,-0.5999999999999996,-7.058823529411762,-1.9999999999999991,-22.988505747126432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,İnşaat Mühendisliği,103582,340.19986,64.7,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999986,4.982206405693934,-0.1999999999999993,-1.005025125628134,-0.8999999999999999,-23.684210526315784,-0.3999999999999986,-2.8169014084506894,-1.0999999999999979,-5.5276381909547645,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,4.651162790697683,-0.7000000000000002,-16.666666666666675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.72727272727273,0.0,0.0
2022,İnşaat Mühendisliği,96062,409.17894,79.8,50.7,0.0,-7520.0,68.97908000000001,15.099999999999994,11.5,0.0,20.276045968978362,-7.259948639725044,23.33848531684697,29.336734693877542,0.0,0.09999999999999787,0.31948881789136685,-1.0,-3.3444816053511683,1.5999999999999996,11.347517730496449,0.3000000000000007,2.2222222222222365,-1.9000000000000021,-6.168831168831179,3.3,45.205479452054796,0.6999999999999993,7.777777777777772,0.09999999999999964,1.1904761904761862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,İnşaat Mühendisliği,86151,421.41921,83.6,51.800000000000004,0.0,-9911.0,12.24027000000001,3.799999999999997,1.1000000000000014,0.0,2.9914222858097306,-10.317295080260669,4.761904761904767,2.1696252465483346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,İnşaat Mühendisliği,69157,413.42258,84.5,47.5,0.0,-16994.0,-7.996630000000039,0.9000000000000057,-4.300000000000004,0.0,-1.8975475750144466,-19.725830228320042,1.0765550239234534,-8.301158301158306,0.0,1.3999999999999986,5.090909090909079,-0.10000000000000142,-0.3597122302158362,1.799999999999999,14.516129032258052,0.7000000000000011,5.785123966942152,-2.8999999999999986,-9.863945578231291,3.499999999999999,52.23880597014925,0.09999999999999964,1.2658227848101111,0.39999999999999947,5.970149253731338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
